Sexo;Edad;año;Total
Mujeres;5 años;2054;85,592
Mujeres;5 años;2053;85,484
Mujeres;5 años;2052;85,376
Mujeres;5 años;2051;85,266
Mujeres;5 años;2050;85,156
Mujeres;5 años;2049;85,045
Mujeres;5 años;2048;84,934
Mujeres;5 años;2047;84,821
Mujeres;5 años;2046;84,708
Mujeres;5 años;2045;84,595
Mujeres;5 años;2044;84,480
Mujeres;5 años;2043;84,365
Mujeres;5 años;2042;84,249
Mujeres;5 años;2041;84,132
Mujeres;5 años;2040;84,015
Mujeres;5 años;2039;83,897
Mujeres;5 años;2038;83,778
Mujeres;5 años;2037;83,658
Mujeres;5 años;2036;83,538
Mujeres;5 años;2035;83,417
Mujeres;5 años;2034;83,295
Mujeres;5 años;2033;83,173
Mujeres;5 años;2032;83,050
Mujeres;5 años;2031;82,926
Mujeres;5 años;2030;82,801
Mujeres;5 años;2029;82,676
Mujeres;5 años;2028;82,549
Mujeres;5 años;2027;82,423
Mujeres;5 años;2026;82,295
Mujeres;5 años;2025;82,166
Mujeres;5 años;2024;82,037
Mujeres;5 años;2023;81,907
Mujeres;5 años;2022;81,777
Mujeres;5 años;2021;81,645
Mujeres;5 años;2020;81,513
Mujeres;5 años;2019;81,380
Mujeres;5 años;2018;81,246
Mujeres;5 años;2017;81,111
Mujeres;5 años;2016;80,976
Mujeres;6 años;2065;85,733
Mujeres;6 años;2064;85,633
Mujeres;6 años;2063;85,532
Mujeres;6 años;2062;85,431
Mujeres;6 años;2061;85,329
Mujeres;6 años;2060;85,226
Mujeres;6 años;2059;85,123
Mujeres;6 años;2058;85,018
Mujeres;6 años;2057;84,913
Mujeres;6 años;2056;84,808
Mujeres;6 años;2055;84,701
Mujeres;6 años;2054;84,594
Mujeres;6 años;2053;84,486
Mujeres;6 años;2052;84,378
Mujeres;6 años;2051;84,268
Mujeres;6 años;2050;84,158
Mujeres;6 años;2049;84,047
Mujeres;6 años;2048;83,936
Mujeres;6 años;2047;83,824
Mujeres;6 años;2046;83,711
Mujeres;6 años;2045;83,597
Mujeres;6 años;2044;83,483
Mujeres;6 años;2043;83,367
Mujeres;6 años;2042;83,252
Mujeres;6 años;2041;83,135
Mujeres;6 años;2040;83,018
Mujeres;6 años;2039;82,900
Mujeres;6 años;2038;82,781
Mujeres;6 años;2037;82,661
Mujeres;6 años;2036;82,541
Mujeres;6 años;2035;82,420
Mujeres;6 años;2034;82,299
Mujeres;6 años;2033;82,176
Mujeres;6 años;2032;82,053
Mujeres;6 años;2031;81,929
Mujeres;6 años;2030;81,805
Mujeres;6 años;2029;81,679
Mujeres;6 años;2028;81,553
Mujeres;6 años;2027;81,427
Mujeres;6 años;2026;81,299
Mujeres;6 años;2025;81,171
Mujeres;6 años;2024;81,042
Mujeres;6 años;2023;80,912
Mujeres;6 años;2022;80,781
Mujeres;6 años;2021;80,650
Mujeres;6 años;2020;80,518
Mujeres;6 años;2019;80,385
Mujeres;6 años;2018;80,251
Mujeres;6 años;2017;80,117
Mujeres;6 años;2016;79,981
Mujeres;7 años;2065;84,735
Mujeres;7 años;2064;84,635
Mujeres;7 años;2063;84,534
Mujeres;7 años;2062;84,433
Mujeres;7 años;2061;84,331
Mujeres;7 años;2060;84,228
Mujeres;7 años;2059;84,125
Mujeres;7 años;2058;84,020
Mujeres;7 años;2057;83,916
Mujeres;7 años;2056;83,810
Mujeres;7 años;2055;83,704
Mujeres;7 años;2054;83,596
Mujeres;7 años;2053;83,489
Mujeres;7 años;2052;83,380
Mujeres;7 años;2051;83,271
Mujeres;7 años;2050;83,161
Mujeres;7 años;2049;83,050
Mujeres;7 años;2048;82,939
Mujeres;7 años;2047;82,826
Mujeres;7 años;2046;82,714
Mujeres;7 años;2045;82,600
Mujeres;7 años;2044;82,486
Mujeres;7 años;2043;82,371
Mujeres;7 años;2042;82,255
Mujeres;7 años;2041;82,138
Mujeres;7 años;2040;82,021
Mujeres;7 años;2039;81,903
Mujeres;7 años;2038;81,784
Mujeres;7 años;2037;81,665
Mujeres;7 años;2036;81,545
Mujeres;7 años;2035;81,424
Mujeres;7 años;2034;81,303
Mujeres;7 años;2033;81,180
Mujeres;7 años;2032;81,057
Mujeres;7 años;2031;80,934
Mujeres;7 años;2030;80,809
Mujeres;7 años;2029;80,684
Mujeres;7 años;2028;80,558
Mujeres;7 años;2027;80,431
Mujeres;7 años;2026;80,304
Mujeres;7 años;2025;80,176
Mujeres;7 años;2024;80,047
Mujeres;7 años;2023;79,917
Mujeres;7 años;2022;79,787
Mujeres;7 años;2021;79,655
Mujeres;7 años;2020;79,523
Mujeres;7 años;2019;79,391
Mujeres;7 años;2018;79,257
Mujeres;7 años;2017;79,123
Mujeres;7 años;2016;78,988
Mujeres;8 años;2065;83,736
Mujeres;8 años;2064;83,637
Mujeres;8 años;2063;83,536
Mujeres;8 años;2062;83,435
Mujeres;8 años;2061;83,333
Mujeres;8 años;2060;83,230
Mujeres;8 años;2059;83,127
Mujeres;8 años;2058;83,022
Mujeres;8 años;2057;82,918
Mujeres;8 años;2056;82,812
Mujeres;8 años;2055;82,706
Mujeres;8 años;2054;82,599
Mujeres;8 años;2053;82,491
Mujeres;8 años;2052;82,382
Mujeres;8 años;2051;82,273
Mujeres;8 años;2050;82,163
Mujeres;8 años;2049;82,052
Mujeres;8 años;2048;81,941
Mujeres;8 años;2047;81,829
Mujeres;8 años;2046;81,716
Mujeres;8 años;2045;81,603
Mujeres;8 años;2044;81,488
Mujeres;8 años;2043;81,373
Mujeres;8 años;2042;81,258
Mujeres;8 años;2041;81,141
Mujeres;8 años;2040;81,024
Mujeres;8 años;2039;80,906
Mujeres;8 años;2038;80,787
Mujeres;8 años;2037;80,668
Mujeres;8 años;2036;80,548
Mujeres;8 años;2035;80,427
Mujeres;8 años;2034;80,306
Mujeres;8 años;2033;80,184
Mujeres;8 años;2032;80,061
Mujeres;8 años;2031;79,937
Mujeres;8 años;2030;79,813
Mujeres;8 años;2029;79,688
Mujeres;8 años;2028;79,562
Mujeres;8 años;2027;79,435
Mujeres;8 años;2026;79,308
Mujeres;8 años;2025;79,180
Mujeres;8 años;2024;79,051
Mujeres;8 años;2023;78,921
Mujeres;8 años;2022;78,791
Mujeres;8 años;2021;78,660
Mujeres;8 años;2020;78,528
Mujeres;8 años;2019;78,395
Mujeres;8 años;2018;78,262
Mujeres;8 años;2017;78,127
Mujeres;8 años;2016;77,992
Mujeres;9 años;2065;82,738
Mujeres;9 años;2064;82,638
Mujeres;9 años;2063;82,538
Mujeres;9 años;2062;82,437
Mujeres;9 años;2061;82,335
Mujeres;9 años;2060;82,232
Mujeres;9 años;2059;82,129
Mujeres;9 años;2058;82,024
Mujeres;9 años;2057;81,920
Mujeres;9 años;2056;81,814
Mujeres;9 años;2055;81,708
Mujeres;9 años;2054;81,601
Mujeres;9 años;2053;81,493
Mujeres;9 años;2052;81,384
Mujeres;9 años;2051;81,275
Mujeres;9 años;2050;81,165
Mujeres;9 años;2049;81,055
Mujeres;9 años;2048;80,943
Mujeres;9 años;2047;80,831
Mujeres;9 años;2046;80,719
Mujeres;9 años;2045;80,605
Mujeres;9 años;2044;80,491
Mujeres;9 años;2043;80,376
Mujeres;9 años;2042;80,260
Mujeres;9 años;2041;80,144
Mujeres;9 años;2040;80,027
Mujeres;9 años;2039;79,909
Mujeres;9 años;2038;79,790
Mujeres;9 años;2037;79,671
Mujeres;9 años;2036;79,551
Mujeres;9 años;2035;79,430
Mujeres;9 años;2034;79,309
Mujeres;9 años;2033;79,187
Mujeres;9 años;2032;79,064
Mujeres;9 años;2031;78,940
Mujeres;9 años;2030;78,816
Mujeres;9 años;2029;78,691
Mujeres;9 años;2028;78,565
Mujeres;9 años;2027;78,439
Mujeres;9 años;2026;78,311
Mujeres;9 años;2025;78,183
Mujeres;9 años;2024;78,054
Mujeres;9 años;2023;77,925
Mujeres;9 años;2022;77,795
Mujeres;9 años;2021;77,663
Mujeres;9 años;2020;77,532
Mujeres;9 años;2019;77,399
Mujeres;9 años;2018;77,266
Mujeres;9 años;2017;77,131
Mujeres;9 años;2016;76,996
Mujeres;10 años;2065;81,740
Mujeres;10 años;2064;81,640
Mujeres;10 años;2063;81,540
Mujeres;10 años;2062;81,438
Mujeres;10 años;2061;81,336
Mujeres;10 años;2060;81,234
Mujeres;10 años;2059;81,130
Mujeres;10 años;2058;81,026
Mujeres;10 años;2057;80,922
Mujeres;10 años;2056;80,816
Mujeres;10 años;2055;80,710
Mujeres;10 años;2054;80,603
Mujeres;10 años;2053;80,495
Mujeres;10 años;2052;80,387
Mujeres;10 años;2051;80,277
Mujeres;10 años;2050;80,168
Mujeres;10 años;2049;80,057
Mujeres;10 años;2048;79,946
Mujeres;10 años;2047;79,834
Mujeres;10 años;2046;79,721
Mujeres;10 años;2045;79,607
Mujeres;10 años;2044;79,493
Mujeres;10 años;2043;79,378
Mujeres;10 años;2042;79,263
Mujeres;10 años;2041;79,146
Mujeres;10 años;2040;79,029
Mujeres;10 años;2039;78,911
Mujeres;10 años;2038;78,793
Mujeres;10 años;2037;78,674
Mujeres;10 años;2036;78,554
Mujeres;10 años;2035;78,433
Mujeres;10 años;2034;78,312
Mujeres;10 años;2033;78,190
Mujeres;10 años;2032;78,067
Mujeres;10 años;2031;77,943
Mujeres;10 años;2030;77,819
Mujeres;10 años;2029;77,694
Mujeres;10 años;2028;77,568
Mujeres;10 años;2027;77,442
Mujeres;10 años;2026;77,314
Mujeres;10 años;2025;77,186
Mujeres;10 años;2024;77,058
Mujeres;10 años;2023;76,928
Mujeres;10 años;2022;76,798
Mujeres;10 años;2021;76,667
Mujeres;10 años;2020;76,535
Mujeres;10 años;2019;76,403
Mujeres;10 años;2018;76,269
Mujeres;10 años;2017;76,135
Mujeres;10 años;2016;76,000
Mujeres;11 años;2065;80,742
Mujeres;11 años;2064;80,642
Mujeres;11 años;2063;80,542
Mujeres;11 años;2062;80,441
Mujeres;11 años;2061;80,339
Mujeres;11 años;2060;80,236
Mujeres;11 años;2059;80,133
Mujeres;11 años;2058;80,029
Mujeres;11 años;2057;79,924
Mujeres;11 años;2056;79,819
Mujeres;11 años;2055;79,713
Mujeres;11 años;2054;79,606
Mujeres;11 años;2053;79,498
Mujeres;11 años;2052;79,390
Mujeres;11 años;2051;79,281
Mujeres;11 años;2050;79,171
Mujeres;11 años;2049;79,060
Mujeres;11 años;2048;78,949
Mujeres;11 años;2047;78,837
Mujeres;11 años;2046;78,724
Mujeres;11 años;2045;78,611
Mujeres;11 años;2044;78,497
Mujeres;11 años;2043;78,382
Mujeres;11 años;2042;78,266
Mujeres;11 años;2041;78,150
Mujeres;11 años;2040;78,033
Mujeres;11 años;2039;77,915
Mujeres;11 años;2038;77,797
Mujeres;11 años;2037;77,678
Mujeres;11 años;2036;77,558
Mujeres;11 años;2035;77,437
Mujeres;11 años;2034;77,316
Mujeres;11 años;2033;77,194
Mujeres;11 años;2032;77,071
Mujeres;11 años;2031;76,948
Mujeres;11 años;2030;76,824
Mujeres;11 años;2029;76,699
Mujeres;11 años;2028;76,573
Mujeres;11 años;2027;76,447
Mujeres;11 años;2026;76,319
Mujeres;11 años;2025;76,192
Mujeres;11 años;2024;76,063
Mujeres;11 años;2023;75,934
Mujeres;11 años;2022;75,803
Mujeres;11 años;2021;75,672
Mujeres;11 años;2020;75,541
Mujeres;11 años;2019;75,408
Mujeres;11 años;2018;75,275
Mujeres;11 años;2017;75,141
Mujeres;11 años;2016;75,006
Mujeres;12 años;2065;79,744
Mujeres;12 años;2064;79,644
Mujeres;12 años;2063;79,544
Mujeres;12 años;2062;79,443
Mujeres;12 años;2061;79,341
Mujeres;12 años;2060;79,239
Mujeres;12 años;2059;79,135
Mujeres;12 años;2058;79,031
Mujeres;12 años;2057;78,927
Mujeres;12 años;2056;78,821
Mujeres;12 años;2055;78,715
Mujeres;12 años;2054;78,608
Mujeres;12 años;2053;78,501
Mujeres;12 años;2052;78,392
Mujeres;12 años;2051;78,283
Mujeres;12 años;2050;78,173
Mujeres;12 años;2049;78,063
Mujeres;12 años;2048;77,952
Mujeres;12 años;2047;77,840
Mujeres;12 años;2046;77,727
Mujeres;12 años;2045;77,614
Mujeres;12 años;2044;77,500
Mujeres;12 años;2043;77,385
Mujeres;12 años;2042;77,270
Mujeres;12 años;2041;77,153
Mujeres;12 años;2040;77,036
Mujeres;12 años;2039;76,919
Mujeres;12 años;2038;76,800
Mujeres;12 años;2037;76,681
Mujeres;12 años;2036;76,562
Mujeres;12 años;2035;76,441
Mujeres;12 años;2034;76,320
Mujeres;12 años;2033;76,198
Mujeres;12 años;2032;76,075
Mujeres;12 años;2031;75,952
Mujeres;12 años;2030;75,828
Mujeres;12 años;2029;75,703
Mujeres;12 años;2028;75,577
Mujeres;12 años;2027;75,451
Mujeres;12 años;2026;75,324
Mujeres;12 años;2025;75,196
Mujeres;12 años;2024;75,068
Mujeres;12 años;2023;74,938
Mujeres;12 años;2022;74,808
Mujeres;12 años;2021;74,678
Mujeres;12 años;2020;74,546
Mujeres;12 años;2019;74,414
Mujeres;12 años;2018;74,280
Mujeres;12 años;2017;74,147
Mujeres;12 años;2016;74,012
Mujeres;13 años;2065;78,746
Mujeres;13 años;2064;78,646
Mujeres;13 años;2063;78,546
Mujeres;13 años;2062;78,445
Mujeres;13 años;2061;78,343
Mujeres;13 años;2060;78,240
Mujeres;13 años;2059;78,137
Mujeres;13 años;2058;78,033
Mujeres;13 años;2057;77,929
Mujeres;13 años;2056;77,823
Mujeres;13 años;2055;77,717
Mujeres;13 años;2054;77,610
Mujeres;13 años;2053;77,503
Mujeres;13 años;2052;77,394
Mujeres;13 años;2051;77,285
Mujeres;13 años;2050;77,176
Mujeres;13 años;2049;77,065
Mujeres;13 años;2048;76,954
Mujeres;13 años;2047;76,842
Mujeres;13 años;2046;76,730
Mujeres;13 años;2045;76,617
Mujeres;13 años;2044;76,503
Mujeres;13 años;2043;76,388
Mujeres;13 años;2042;76,272
Mujeres;13 años;2041;76,156
Mujeres;13 años;2040;76,039
Mujeres;13 años;2039;75,922
Mujeres;13 años;2038;75,804
Mujeres;13 años;2037;75,685
Mujeres;13 años;2036;75,565
Mujeres;13 años;2035;75,444
Mujeres;13 años;2034;75,323
Mujeres;13 años;2033;75,202
Mujeres;13 años;2032;75,079
Mujeres;13 años;2031;74,956
Mujeres;13 años;2030;74,832
Mujeres;13 años;2029;74,707
Mujeres;13 años;2028;74,581
Mujeres;13 años;2027;74,455
Mujeres;13 años;2026;74,328
Mujeres;13 años;2025;74,201
Mujeres;13 años;2024;74,072
Mujeres;13 años;2023;73,943
Mujeres;13 años;2022;73,813
Mujeres;13 años;2021;73,682
Mujeres;13 años;2020;73,551
Mujeres;13 años;2019;73,419
Mujeres;13 años;2018;73,286
Mujeres;13 años;2017;73,152
Mujeres;13 años;2016;73,017
Mujeres;14 años;2065;77,747
Mujeres;14 años;2064;77,647
Mujeres;14 años;2063;77,547
Mujeres;14 años;2062;77,446
Mujeres;14 años;2061;77,344
Mujeres;14 años;2060;77,242
Mujeres;14 años;2059;77,139
Mujeres;14 años;2058;77,035
Mujeres;14 años;2057;76,930
Mujeres;14 años;2056;76,825
Mujeres;14 años;2055;76,719
Mujeres;14 años;2054;76,612
Mujeres;14 años;2053;76,505
Mujeres;14 años;2052;76,396
Mujeres;14 años;2051;76,287
Mujeres;14 años;2050;76,178
Mujeres;14 años;2049;76,067
Mujeres;14 años;2048;75,956
Mujeres;14 años;2047;75,845
Mujeres;14 años;2046;75,732
Mujeres;14 años;2045;75,619
Mujeres;14 años;2044;75,505
Mujeres;14 años;2043;75,390
Mujeres;14 años;2042;75,275
Mujeres;14 años;2041;75,159
Mujeres;14 años;2040;75,042
Mujeres;14 años;2039;74,925
Mujeres;14 años;2038;74,806
Mujeres;14 años;2037;74,688
Mujeres;14 años;2036;74,568
Mujeres;14 años;2035;74,448
Mujeres;14 años;2034;74,327
Mujeres;14 años;2033;74,205
Mujeres;14 años;2032;74,082
Mujeres;14 años;2031;73,959
Mujeres;14 años;2030;73,835
Mujeres;14 años;2029;73,711
Mujeres;14 años;2028;73,585
Mujeres;14 años;2027;73,459
Mujeres;14 años;2026;73,332
Mujeres;14 años;2025;73,205
Mujeres;14 años;2024;73,076
Mujeres;14 años;2023;72,947
Mujeres;14 años;2022;72,818
Mujeres;14 años;2021;72,687
Mujeres;14 años;2020;72,556
Mujeres;14 años;2019;72,424
Mujeres;14 años;2018;72,291
Mujeres;14 años;2017;72,157
Mujeres;14 años;2016;72,023
Mujeres;15 años;2065;76,748
Mujeres;15 años;2064;76,648
Mujeres;15 años;2063;76,548
Mujeres;15 años;2062;76,447
Mujeres;15 años;2061;76,345
Mujeres;15 años;2060;76,243
Mujeres;15 años;2059;76,140
Mujeres;15 años;2058;76,036
Mujeres;15 años;2057;75,931
Mujeres;15 años;2056;75,826
Mujeres;15 años;2055;75,720
Mujeres;15 años;2054;75,613
Mujeres;15 años;2053;75,506
Mujeres;15 años;2052;75,398
Mujeres;15 años;2051;75,289
Mujeres;15 años;2050;75,179
Mujeres;15 años;2049;75,069
Mujeres;15 años;2048;74,958
Mujeres;15 años;2047;74,846
Mujeres;15 años;2046;74,734
Mujeres;15 años;2045;74,621
Mujeres;15 años;2044;74,507
Mujeres;15 años;2043;74,392
Mujeres;15 años;2042;74,277
Mujeres;15 años;2041;74,161
Mujeres;15 años;2040;74,044
Mujeres;15 años;2039;73,927
Mujeres;15 años;2038;73,809
Mujeres;15 años;2037;73,690
Mujeres;15 años;2036;73,570
Mujeres;15 años;2035;73,450
Mujeres;15 años;2034;73,329
Mujeres;15 años;2033;73,208
Mujeres;15 años;2032;73,085
Mujeres;15 años;2031;72,962
Mujeres;15 años;2030;72,838
Mujeres;15 años;2029;72,714
Mujeres;15 años;2028;72,588
Mujeres;15 años;2027;72,462
Mujeres;15 años;2026;72,336
Mujeres;15 años;2025;72,208
Mujeres;15 años;2024;72,080
Mujeres;15 años;2023;71,951
Mujeres;15 años;2022;71,821
Mujeres;15 años;2021;71,691
Mujeres;15 años;2020;71,560
Mujeres;15 años;2019;71,428
Mujeres;15 años;2018;71,295
Mujeres;15 años;2017;71,162
Mujeres;15 años;2016;71,027
Mujeres;16 años;2065;75,749
Mujeres;16 años;2064;75,650
Mujeres;16 años;2063;75,549
Mujeres;16 años;2062;75,448
Mujeres;16 años;2061;75,347
Mujeres;16 años;2060;75,244
Mujeres;16 años;2059;75,141
Mujeres;16 años;2058;75,037
Mujeres;16 años;2057;74,933
Mujeres;16 años;2056;74,828
Mujeres;16 años;2055;74,722
Mujeres;16 años;2054;74,615
Mujeres;16 años;2053;74,508
Mujeres;16 años;2052;74,400
Mujeres;16 años;2051;74,291
Mujeres;16 años;2050;74,181
Mujeres;16 años;2049;74,071
Mujeres;16 años;2048;73,960
Mujeres;16 años;2047;73,848
Mujeres;16 años;2046;73,736
Mujeres;16 años;2045;73,623
Mujeres;16 años;2044;73,509
Mujeres;16 años;2043;73,395
Mujeres;16 años;2042;73,280
Mujeres;16 años;2041;73,164
Mujeres;16 años;2040;73,047
Mujeres;16 años;2039;72,930
Mujeres;16 años;2038;72,812
Mujeres;16 años;2037;72,693
Mujeres;16 años;2036;72,574
Mujeres;16 años;2035;72,454
Mujeres;16 años;2034;72,333
Mujeres;16 años;2033;72,211
Mujeres;16 años;2032;72,089
Mujeres;16 años;2031;71,966
Mujeres;16 años;2030;71,842
Mujeres;16 años;2029;71,718
Mujeres;16 años;2028;71,593
Mujeres;16 años;2027;71,467
Mujeres;16 años;2026;71,341
Mujeres;16 años;2025;71,213
Mujeres;16 años;2024;71,085
Mujeres;16 años;2023;70,957
Mujeres;16 años;2022;70,827
Mujeres;16 años;2021;70,697
Mujeres;16 años;2020;70,566
Mujeres;16 años;2019;70,434
Mujeres;16 años;2018;70,302
Mujeres;16 años;2017;70,169
Mujeres;16 años;2016;70,035
Mujeres;17 años;2065;74,750
Mujeres;17 años;2064;74,650
Mujeres;17 años;2063;74,550
Mujeres;17 años;2062;74,449
Mujeres;17 años;2061;74,348
Mujeres;17 años;2060;74,245
Mujeres;17 años;2059;74,142
Mujeres;17 años;2058;74,038
Mujeres;17 años;2057;73,934
Mujeres;17 años;2056;73,829
Mujeres;17 años;2055;73,723
Mujeres;17 años;2054;73,616
Mujeres;17 años;2053;73,509
Mujeres;17 años;2052;73,401
Mujeres;17 años;2051;73,292
Mujeres;17 años;2050;73,183
Mujeres;17 años;2049;73,073
Mujeres;17 años;2048;72,962
Mujeres;17 años;2047;72,850
Mujeres;17 años;2046;72,738
Mujeres;17 años;2045;72,625
Mujeres;17 años;2044;72,511
Mujeres;17 años;2043;72,397
Mujeres;17 años;2042;72,282
Mujeres;17 años;2041;72,166
Mujeres;17 años;2040;72,049
Mujeres;17 años;2039;71,932
Mujeres;17 años;2038;71,814
Mujeres;17 años;2037;71,696
Mujeres;17 años;2036;71,576
Mujeres;17 años;2035;71,456
Mujeres;17 años;2034;71,336
Mujeres;17 años;2033;71,214
Mujeres;17 años;2032;71,092
Mujeres;17 años;2031;70,969
Mujeres;17 años;2030;70,846
Mujeres;17 años;2029;70,722
Mujeres;17 años;2028;70,597
Mujeres;17 años;2027;70,471
Mujeres;17 años;2026;70,345
Mujeres;17 años;2025;70,218
Mujeres;17 años;2024;70,090
Mujeres;17 años;2023;69,961
Mujeres;17 años;2022;69,832
Mujeres;17 años;2021;69,702
Mujeres;17 años;2020;69,572
Mujeres;17 años;2019;69,440
Mujeres;17 años;2018;69,308
Mujeres;17 años;2017;69,175
Mujeres;17 años;2016;69,041
Mujeres;18 años;2065;73,751
Mujeres;18 años;2064;73,651
Mujeres;18 años;2063;73,551
Mujeres;18 años;2062;73,450
Mujeres;18 años;2061;73,349
Mujeres;18 años;2060;73,247
Mujeres;18 años;2059;73,144
Mujeres;18 años;2058;73,040
Mujeres;18 años;2057;72,936
Mujeres;18 años;2056;72,830
Mujeres;18 años;2055;72,725
Mujeres;18 años;2054;72,618
Mujeres;18 años;2053;72,511
Mujeres;18 años;2052;72,403
Mujeres;18 años;2051;72,294
Mujeres;18 años;2050;72,185
Mujeres;18 años;2049;72,075
Mujeres;18 años;2048;71,964
Mujeres;18 años;2047;71,852
Mujeres;18 años;2046;71,740
Mujeres;18 años;2045;71,627
Mujeres;18 años;2044;71,514
Mujeres;18 años;2043;71,400
Mujeres;18 años;2042;71,285
Mujeres;18 años;2041;71,169
Mujeres;18 años;2040;71,053
Mujeres;18 años;2039;70,936
Mujeres;18 años;2038;70,818
Mujeres;18 años;2037;70,700
Mujeres;18 años;2036;70,580
Mujeres;18 años;2035;70,461
Mujeres;18 años;2034;70,340
Mujeres;18 años;2033;70,219
Mujeres;18 años;2032;70,097
Mujeres;18 años;2031;69,974
Mujeres;18 años;2030;69,851
Mujeres;18 años;2029;69,727
Mujeres;18 años;2028;69,603
Mujeres;18 años;2027;69,477
Mujeres;18 años;2026;69,351
Mujeres;18 años;2025;69,224
